-2.843180 -0.504598 11.441195 -1.284438 -0.155539 0.026028 0.764309 0.042290 -0.040887 1.248068 0.107005 -0.181664 0.004155 8.436649 0.967644 0.469251 0.733963 1.479005
-2.946326 -0.309636 11.346450 -1.330524 -0.105980 0.025582 0.937854 0.150924 0.024139 0.265027 -0.089554 -1.199937 0.152330 7.986856 1.068908 0.482566 0.755059 -0.943881
-2.987126 -0.173684 11.373655 -1.325812 -0.027689 0.022136 0.870221 -0.143641 -0.155374 1.090501 0.055304 -0.537153 -0.174656 7.920521 0.986206 0.379498 0.823455 -1.707523
-2.927641 -0.095701 11.200953 -1.334639 0.095767 0.027494 0.630196 -0.015966 -0.047877 1.147004 0.146338 -1.093947 0.112933 7.821107 0.998962 0.461226 0.295842 -1.359200
-2.478502 -0.455797 11.104567 -1.022227 -0.197755 0.020931 0.645791 0.095351 -0.169187 0.668280 0.043382 0.637114 -0.126527 8.218627 1.010853 0.301869 0.952886 1.571310
-2.835177 -0.496615 11.318779 -1.292574 -0.167511 0.021086 0.858007 -0.078909 0.136716 0.997990 -0.187875 0.313961 0.132761 8.304844 1.024996 0.435684 0.850465 -1.208795
-2.630487 -0.334255 11.266878 -1.198160 -0.029466 0.020329 0.994723 -0.115883 0.112707 1.430562 -0.057260 -0.374407 -0.136128 8.332805 1.020753 0.359585 0.723827 1.093121
-2.607107 -0.443864 11.146774 -1.203863 -0.134180 0.020309 0.905103 0.171647 -0.083149 0.623310 -0.140500 0.390777 -0.175894 8.180843 1.063319 0.419175 0.373139 1.677171
-2.725772 -0.464261 11.247606 -1.232174 -0.163015 0.022525 0.785502 0.003263 -0.067420 0.232402 0.122564 -1.118751 -0.055583 8.038986 0.925190 0.377455 0.294930 0.945883
-2.733521 -0.372277 11.343103 -1.230157 -0.065548 0.029308 0.897488 0.161266 -0.197850 1.116714 0.034221 -0.628390 -0.019916 8.007820 0.924090 0.324924 0.827444 0.541914
-2.693647 -0.366793 11.396479 -1.157191 -0.068336 0.022337 0.796865 -0.167733 -0.033932 0.994812 -0.167224 -0.198983 0.077792 8.425890 1.032840 0.484963 0.722801 -1.960896
-2.494971 -0.473627 11.263272 -1.091426 -0.167968 0.026267 0.914845 0.045860 -0.021425 1.001407 0.150879 -1.935086 -0.181086 8.245958 1.086569 0.386250 0.302342 0.188855
-3.014495 -0.187997 11.420945 -1.402361 0.058842 0.026138 0.746322 0.181194 0.106229 1.204533 0.069562 -0.633674 0.177932 8.526466 1.051940 0.373071 0.228225 -0.725039
-3.022422 -0.031159 11.265198 -1.443590 0.135825 0.025824 0.729443 -0.173962 0.187512 1.105850 -0.041793 -0.533764 0.088987 8.134677 1.008767 0.441758 0.429807 -0.031228
-2.823762 -0.436359 11.288903 -1.303064 -0.134584 0.021540 0.992849 0.182576 0.120521 0.835228 -0.166128 -0.200980 0.016364 8.048878 1.062681 0.436778 0.424647 1.690311
-2.747029 -0.187745 11.139869 -1.316055 0.080480 0.026888 0.925902 0.089132 -0.191509 1.542892 -0.000029 -0.426613 -0.012335 8.321769 0.934428 0.488228 0.811494 0.013593
-2.595692 -0.434940 11.270591 -1.127470 -0.183781 0.020330 0.728377 0.124133 0.142433 0.373722 -0.009912 -1.357716 0.018999 7.963624 1.096140 0.470290 0.200564 0.091786
-2.632209 -0.228320 11.236233 -1.038752 -0.126068 0.026817 0.614818 -0.034208 -0.040949 1.538587 0.117752 -1.788382 -0.151545 7.841812 0.952022 0.385159 0.347762 1.914892
-2.959386 -0.267157 11.482647 -1.335023 0.049458 0.021642 0.931304 0.124339 0.178620 1.821943 -0.078635 -1.161833 -0.005602 7.987622 1.009220 0.378064 0.290013 -1.460398
-2.658614 -0.347115 11.143739 -1.238632 -0.021468 0.021905 0.723932 -0.151645 0.133854 1.341752 0.079482 0.066000 0.127190 7.932785 0.902918 0.372387 0.401347 0.906808
-2.797975 -0.230351 11.162290 -1.296110 -0.055278 0.023498 0.613359 -0.128274 -0.086234 0.763179 -0.146677 0.075380 -0.114956 8.086551 1.045670 0.310850 0.917870 1.452174
-3.053584 -0.229895 11.323018 -1.421913 -0.005584 0.025381 0.749191 0.154926 0.047935 1.214931 0.110401 -0.172413 0.107722 8.156432 1.053636 0.379787 0.084037 1.782140
-2.502693 -0.389734 11.181033 -1.031557 -0.153533 0.025306 0.784709 0.172988 0.012230 0.861738 0.069527 -1.951329 -0.176728 8.227628 1.057409 0.408628 0.416149 1.330148
-2.831240 -0.503972 11.437774 -1.273611 -0.141956 0.025608 0.837100 -0.010464 -0.195284 1.783035 -0.075814 0.087734 -0.164114 8.386044 1.098601 0.476117 0.181021 0.765562
-2.721310 -0.252663 11.234567 -1.142397 -0.074173 0.021189 0.881873 -0.103273 -0.040344 1.434118 0.152318 0.417685 -0.014899 8.611160 1.079031 0.325356 0.140946 1.395374
-2.589956 -0.270164 11.141251 -1.081515 -0.133256 0.023028 0.852478 -0.052835 0.085092 0.356549 0.111839 -1.909729 -0.168184 8.569303 1.084600 0.410905 0.186450 -0.128896
-2.825982 -0.291311 11.169730 -1.204284 -0.123862 0.026501 0.951349 -0.160974 0.162385 1.636855 -0.156536 -0.837003 -0.015652 7.973914 1.095894 0.389005 0.277962 -0.613056
-2.578589 -0.306689 11.129829 -1.244670 0.047848 0.026860 0.816691 0.160279 -0.183955 0.198467 -0.155471 -1.022959 0.178984 7.986848 1.090148 0.421727 0.234347 -1.674969
-2.818556 -0.415433 11.360103 -1.294549 -0.039346 0.021428 0.634069 0.056769 -0.142361 0.125050 -0.053056 -0.524720 -0.059211 8.276969 0.987701 0.356432 0.329905 -0.897116
-2.580068 -0.485110 11.317084 -1.140673 -0.098957 0.024347 0.915187 -0.087076 0.167986 0.385710 -0.139113 -1.628005 -0.132127 8.333312 0.932609 0.410171 0.526594 -1.663140
-2.823074 -0.253975 11.162144 -1.399128 0.101243 0.028839 0.841128 -0.124271 0.156642 1.390087 -0.095685 -1.510452 -0.112488 8.144171 0.932966 0.471284 0.074911 -1.427978
-2.770699 -0.281153 11.218943 -1.177974 -0.070577 0.020022 0.838356 -0.110807 -0.027553 1.938853 -0.191257 -0.353810 -0.056381 8.487953 0.969233 0.454187 0.747299 0.062954
-2.476996 -0.237835 11.053064 -1.123948 0.051743 0.022190 0.725853 -0.054555 0.113446 1.242619 0.038221 -0.457329 -0.123105 7.806080 1.043522 0.450108 0.628262 -1.818210
-2.886295 -0.090350 11.197767 -1.258766 -0.007006 0.024925 0.715080 0.108664 -0.151089 1.765486 -0.099944 -0.355816 0.027113 8.389163 1.024989 0.307315 0.012188 -1.818193
-2.937834 -0.134820 11.215966 -1.209868 -0.062855 0.025493 0.653691 -0.051662 -0.078905 1.255664 -0.003734 -1.430142 -0.161936 7.939752 0.920641 0.498237 0.574270 -0.010834
-2.565828 -0.194819 11.076859 -1.042880 -0.079161 0.026360 0.754122 -0.097031 0.148175 1.634732 0.197284 -1.797573 -0.065434 8.269511 0.983304 0.395387 0.257362 -0.123595
-2.882570 -0.289857 11.240920 -1.326763 0.004194 0.027922 0.790223 -0.023021 0.088351 0.153668 0.134979 0.780265 -0.187736 7.928578 1.065481 0.438334 0.543989 1.567448
-3.010650 -0.098769 11.386954 -1.376994 0.071626 0.020640 0.705930 0.012134 0.079283 1.267753 0.055105 0.419651 0.194607 7.947443 1.054328 0.478476 0.863593 -0.064963
-2.842894 -0.124716 11.132028 -1.230783 -0.016241 0.028814 0.786261 -0.075221 0.144294 0.873308 0.152278 0.351803 0.190988 8.011641 1.076584 0.308108 0.765115 1.104535
-2.919705 -0.136888 11.159357 -1.294313 0.011425 0.029256 0.730349 0.005336 -0.190311 1.983242 -0.026457 -1.753656 -0.136007 8.465895 1.082913 0.396957 0.930021 1.922829
-2.737381 -0.212362 11.309484 -1.237560 0.030241 0.023080 0.844060 -0.013067 -0.040744 0.807062 -0.070021 -0.806260 0.016343 8.278963 1.075044 0.354350 0.727497 -1.532913
-2.716502 -0.254183 11.312584 -1.238727 0.023442 0.021281 0.809235 0.077254 -0.163454 1.959992 -0.061941 -0.082680 -0.083513 8.226738 1.077752 0.454231 0.698496 1.394671
-2.610017 -0.155129 11.060149 -1.180279 0.109493 0.020595 0.778842 -0.137899 -0.118692 1.756525 -0.133235 -1.966493 0.008563 8.344302 0.994475 0.444229 0.119125 1.797043
-2.637976 -0.511104 11.390694 -1.163339 -0.149014 0.022835 0.845199 -0.053522 -0.064106 0.172147 0.037657 0.394522 -0.183140 7.899964 1.073834 0.430552 0.939582 0.720461
-2.912673 -0.282354 11.291407 -1.242464 -0.089692 0.024526 0.976209 0.126399 0.056624 1.736600 0.045678 -0.513916 0.106715 8.045490 1.099502 0.470422 0.082112 -1.864028
-2.653025 -0.234914 11.130107 -1.188140 0.008089 0.029630 0.615381 0.103934 0.106554 1.156795 0.189006 -1.265636 0.191699 7.980447 0.978861 0.430422 0.971560 0.000397
-2.810863 -0.311384 11.240506 -1.368581 0.047095 0.023985 0.707727 -0.037045 -0.111703 1.011138 0.132465 -1.506607 -0.132436 8.253342 0.926275 0.494116 0.477841 0.849516
-2.851654 -0.092910 11.235829 -1.218737 -0.011155 0.026591 0.799921 0.129308 0.059597 1.694491 -0.151201 -0.008864 -0.070925 7.951298 0.900335 0.396718 0.498153 1.459865
-2.498030 -0.375858 11.156901 -1.114246 -0.113557 0.020655 0.633176 0.024417 0.155498 1.309319 -0.054330 0.231364 -0.133196 8.373470 0.908934 0.391107 0.323593 -1.639122
-2.712008 -0.362169 11.212267 -1.253399 -0.033160 0.021237 0.655976 -0.050110 -0.150217 1.624610 -0.166802 -0.630512 -0.169269 8.275407 0.913850 0.475899 0.210509 -0.666480
-2.853752 -0.422263 11.383785 -1.248964 -0.129095 0.022022 0.882244 0.166570 -0.089161 0.721771 -0.013673 0.327878 0.076617 8.069020 0.986341 0.405036 0.568552 1.001726
-2.907720 -0.159092 11.275892 -1.317862 0.054143 0.020283 0.813496 0.186908 -0.115817 0.965381 0.174774 0.579376 -0.194577 7.857779 1.010886 0.413414 0.906538 -1.804267
-2.740808 -0.247411 11.168245 -1.191795 -0.071700 0.029638 0.644686 -0.170459 -0.101591 1.224021 0.111226 -1.366384 0.093098 8.268336 0.909698 0.306177 0.838715 -1.102232
-3.089468 -0.053593 11.300404 -1.423888 0.130586 0.028466 0.849957 0.105265 0.173708 0.214772 0.150230 -1.052535 -0.086476 7.970394 1.074208 0.417701 0.879938 -1.645123
-2.839078 -0.397372 11.307059 -1.349077 -0.042795 0.025395 0.818584 0.166482 -0.152492 0.837192 0.070210 -1.717919 0.199392 8.250281 1.046937 0.318175 0.434007 -0.873556
-2.858097 -0.415441 11.451621 -1.206965 -0.155995 0.021284 0.911811 -0.160218 -0.016383 0.642499 -0.177114 -1.893226 -0.134699 7.903307 1.032304 0.374347 0.426380 -0.131153
-3.054968 -0.202136 11.414761 -1.349757 -0.058804 0.022340 0.611453 -0.131075 -0.067748 0.641781 0.008816 -0.071927 0.185158 8.474984 0.982874 0.465401 0.448605 0.215770
-2.612581 -0.434228 11.323565 -1.180793 -0.102593 0.028039 0.930375 -0.080786 -0.180720 1.670733 -0.069189 -1.616058 -0.018571 8.355375 1.051691 0.469609 0.904201 -1.978814
-2.686381 -0.191127 11.125691 -1.134265 -0.069048 0.023605 0.699848 -0.173133 -0.136675 1.749292 -0.150582 -1.644962 -0.013370 8.183055 0.937181 0.420761 0.220849 -1.452244
-2.780410 -0.175130 11.197959 -1.281026 0.006700 0.023349 0.806307 -0.089598 -0.199336 1.095360 0.020676 -0.597321 -0.162120 7.864998 1.021856 0.480432 0.683259 1.778698
-2.638490 -0.291652 11.232622 -1.127214 -0.111119 0.022876 0.911070 0.009606 0.062026 1.921220 0.004018 -0.984759 -0.068607 7.972308 0.966642 0.466141 0.929764 0.511654
-2.506835 -0.220203 11.095611 -1.075799 -0.000702 0.023871 0.600733 -0.086494 -0.013174 0.439746 0.039947 -1.358429 0.168475 8.300212 1.072184 0.449625 0.022237 1.992485
-2.496999 -0.466070 11.101135 -1.202277 -0.047912 0.021448 0.634189 0.129529 0.022015 0.364754 0.029669 -0.363414 -0.052528 8.296441 1.013693 0.359704 0.188900 -1.994206
-2.961573 -0.177001 11.292522 -1.352039 0.029430 0.021867 0.894451 0.076315 -0.102487 1.397262 0.046034 -1.161966 -0.140676 7.988460 1.017716 0.439376 0.042165 -0.043174
-2.903520 -0.268334 11.307629 -1.373543 0.004259 0.021534 0.956237 0.074319 0.127989 0.336180 0.151248 0.886668 0.018541 8.294637 1.016325 0.326718 0.183911 0.236669
-2.861750 -0.183280 11.165504 -1.377500 0.111795 0.025251 0.878041 0.027706 -0.191668 0.691646 0.094178 -0.529695 0.084574 7.966564 1.092053 0.371626 0.894843 1.431174
-2.603245 -0.183321 11.090037 -1.128076 -0.026953 0.027543 0.660106 -0.049891 -0.010032 0.248853 0.027231 -0.689456 0.012592 8.386519 0.974000 0.358562 0.456482 1.063320
-2.769699 -0.329669 11.396250 -1.194297 -0.033756 0.023525 0.846843 -0.060398 -0.099989 1.649316 0.013084 -1.207179 -0.054152 8.507027 1.050583 0.483950 0.130015 -0.079255
-3.101827 -0.054479 11.443764 -1.323337 -0.006072 0.029057 0.742022 0.112138 0.029144 1.894585 -0.070888 0.203766 0.135145 8.073487 1.000484 0.491686 0.818086 -1.340075
-2.574088 -0.528672 11.343009 -1.161525 -0.149203 0.027808 0.812963 -0.075859 -0.192421 1.110820 0.058609 0.500848 0.026383 8.422738 0.946060 0.444181 0.702134 -0.138876
-2.778914 -0.235493 11.295977 -1.210070 -0.038626 0.024878 0.613820 0.076593 0.051546 1.116850 0.198466 0.149313 -0.105585 8.555205 1.034786 0.373781 0.537452 -0.252962
-2.860334 0.025913 11.082064 -1.214316 0.055567 0.022200 0.815945 -0.192194 -0.146243 1.466576 0.161954 0.447309 -0.003762 7.896023 0.944657 0.367996 0.043904 1.142532
-2.554882 -0.394678 11.193590 -1.179397 -0.110000 0.026521 0.667510 0.168720 0.134272 1.053298 0.168046 -1.671151 0.103154 8.590264 1.086958 0.360417 0.605183 0.786780
-2.668289 -0.392718 11.191049 -1.149532 -0.163975 0.026657 0.740699 -0.196210 0.089540 1.540041 -0.188247 -1.170435 0.100498 8.019022 0.903456 0.469316 0.499729 -0.249405
-2.472474 -0.410999 11.129863 -1.031105 -0.172775 0.020792 0.721907 -0.147783 0.003534 0.607471 0.100706 -0.322587 -0.167262 8.594775 1.063181 0.321769 0.508287 -1.944655
-2.817235 -0.237864 11.429905 -1.286486 0.080439 0.027492 0.756736 -0.070084 0.061802 1.704468 0.155299 -0.043908 0.151065 7.974156 0.976193 0.313753 0.476824 -0.758111
-2.535177 -0.372417 11.104274 -1.180306 -0.046111 0.027374 0.996589 0.049640 -0.075714 0.405843 -0.127419 -0.668178 0.045784 8.032049 0.909394 0.343938 0.517206 0.151860
-2.811987 -0.350088 11.448351 -1.267211 0.000610 0.023729 0.722998 -0.188595 -0.105981 0.195967 0.056505 -1.478788 -0.073867 8.441301 1.000620 0.367161 0.024731 -0.102943
-2.929834 -0.397164 11.475305 -1.259138 -0.144408 0.023232 0.868374 -0.110075 0.011043 0.699478 -0.072544 -1.998050 0.027784 7.988435 1.043217 0.473069 0.573537 1.664589
-2.715761 -0.267428 11.145225 -1.300058 0.089164 0.027992 0.643555 0.111115 -0.122504 0.474127 0.104923 -1.656156 -0.112356 7.802920 1.019959 0.305585 0.042248 1.552319
-2.867572 -0.255927 11.451177 -1.323140 0.004311 0.020087 0.727749 -0.102530 -0.155572 0.426449 0.003723 0.106582 -0.031493 7.926681 1.044857 0.347220 0.074898 -0.060638
-2.567333 -0.292607 11.066593 -1.191952 -0.058764 0.021096 0.848050 0.100395 -0.067464 1.809181 0.105148 -1.770284 -0.108946 7.844570 1.012395 0.416730 0.666619 1.301974
-2.990567 -0.097856 11.352327 -1.305590 0.009560 0.020529 0.750954 -0.073317 -0.026786 1.010151 -0.075387 0.786188 0.028588 8.135445 0.957675 0.364809 0.593895 1.620114
-2.689696 -0.397404 11.249706 -1.164324 -0.175020 0.020894 0.845503 -0.084092 -0.181226 1.544438 0.046394 0.419827 -0.038085 8.277419 0.923066 0.470250 0.034731 -0.455431
-2.662585 -0.286250 11.086856 -1.297147 0.027036 0.027657 0.651950 -0.104067 -0.074480 1.662181 0.099762 0.217870 0.151285 8.212581 0.962053 0.309641 0.881192 1.663914
-2.694275 -0.245581 11.303553 -1.203443 -0.043915 0.021882 0.976756 -0.074455 -0.048568 1.057357 -0.023556 -1.187618 0.072166 8.028359 0.959287 0.472268 0.274562 0.550385
-2.738178 -0.143248 11.074506 -1.233586 -0.011760 0.023210 0.671989 -0.079044 -0.134610 0.274161 -0.013680 -0.347691 -0.039255 8.198955 1.085999 0.440753 0.699514 0.900258
-2.882682 -0.159701 11.375022 -1.237242 -0.045534 0.021258 0.710915 -0.132352 -0.096069 1.874730 0.117217 0.705878 0.180378 8.068767 1.059358 0.481517 0.880454 1.440387
-2.650273 -0.149273 11.142854 -1.242624 0.080644 0.027679 0.828176 0.027608 -0.009217 0.627727 0.066688 0.469587 -0.123584 8.316705 1.089793 0.401132 0.975475 -0.173344
-2.862676 -0.302268 11.403563 -1.232084 -0.052658 0.024196 0.968942 -0.129252 -0.101997 1.349148 -0.129460 -0.290453 0.054732 8.295780 0.925451 0.438643 0.552607 -0.013024
-2.825303 -0.139840 11.097733 -1.263731 0.002154 0.021072 0.952460 0.049603 -0.052111 1.139724 0.147538 -0.783961 0.014430 8.056577 1.069919 0.373355 0.945736 -0.337866
-2.664852 -0.556147 11.413331 -1.194101 -0.181492 0.021531 0.851708 0.023981 -0.108466 0.339479 0.166010 -1.215934 0.093155 8.312070 1.039576 0.378280 0.821609 0.288037
-2.789445 -0.520225 11.369774 -1.218298 -0.173185 0.021531 0.614752 -0.004275 -0.071167 1.622271 -0.063246 0.925901 -0.043401 7.905633 1.002212 0.416320 0.041110 -0.984530
-2.449799 -0.366436 11.132294 -1.069600 -0.036841 0.020295 0.659166 0.163184 0.052644 0.647476 -0.153678 -1.458311 -0.174081 7.971745 1.072553 0.426198 0.292362 0.157564
-3.008019 -0.111194 11.226988 -1.291149 -0.059277 0.029795 0.994249 -0.044859 0.142352 1.521869 0.127072 -1.445712 -0.011491 8.103256 1.072929 0.404030 0.356224 1.921302
-3.129674 -0.091994 11.395495 -1.388348 0.048657 0.028720 0.996770 0.131231 0.155138 1.531269 0.070672 -0.470929 -0.192924 8.222659 1.002330 0.322875 0.134425 -0.611065
-2.608348 -0.275334 11.192018 -1.230601 0.067593 0.023723 0.903810 -0.104252 -0.038587 1.555706 -0.042431 0.236119 -0.191079 8.016625 0.985930 0.354494 0.614125 -1.014581
-2.778874 -0.208325 11.159403 -1.207763 -0.015949 0.025015 0.773333 0.086197 0.102974 0.539373 -0.028915 -0.529535 0.060424 8.261341 1.030619 0.369178 0.751545 -1.202519
-3.060697 -0.227758 11.476907 -1.397467 0.041661 0.027575 0.882533 -0.180805 0.161319 0.425656 -0.101464 -0.858326 -0.074912 7.976462 0.901189 0.337984 0.489770 1.013430
-3.015231 -0.151307 11.351840 -1.447086 0.139919 0.020630 0.723886 -0.046037 0.122497 1.168382 -0.025453 0.804705 0.092182 8.436876 1.089671 0.318699 0.949778 1.935061
-2.789862 -0.246073 11.267018 -1.097411 -0.153803 0.024977 0.764475 -0.090014 -0.103987 1.644586 -0.020765 -0.332107 0.071370 8.349602 0.944642 0.348156 0.128282 1.135119
